"","Location","JulianDate","Time24hr","Temperature","Light"
"1","Fletcher",242,"15:00:00",22.908,1130.2
"2","Fletcher",242,"16:00:00",21.378,721.2
"3","Fletcher",242,"17:00:00",20.329,1076.4
"4","Fletcher",242,"18:00:00",19.567,667.4
"5","Fletcher",242,"19:00:00",19.377,64.6
"6","Fletcher",242,"20:00:00",19.187,0
"7","Fletcher",242,"21:00:00",19.282,0
"8","Fletcher",242,"22:00:00",19.377,0
"9","Fletcher",242,"23:00:00",19.092,0
"10","Fletcher",243,"00:00:00",18.616,0
"11","Fletcher",243,"01:00:00",18.616,0
"12","Fletcher",243,"02:00:00",18.045,0
"13","Fletcher",243,"03:00:00",17.57,0
"14","Fletcher",243,"04:00:00",16.618,0
"15","Fletcher",243,"05:00:00",16.427,0
"16","Fletcher",243,"06:00:00",15.378,0
"17","Fletcher",243,"07:00:00",15.091,387.5
"18","Fletcher",243,"08:00:00",15.664,1894.5
"19","Fletcher",243,"09:00:00",15.187,699.7
"20","Fletcher",243,"10:00:00",20.615,5166.7
"21","Fletcher",243,"11:00:00",25.416,52355.9
"22","Fletcher",243,"12:00:00",25.416,2927.8
"23","Fletcher",243,"13:00:00",22.908,2583.4
"24","Fletcher",243,"14:00:00",24.448,5511.1
"25","Fletcher",243,"15:00:00",16.523,3444.5
"26","Fletcher",243,"16:00:00",19.853,1033.3
"27","Fletcher",243,"17:00:00",19.853,2927.8
"28","Fletcher",243,"18:00:00",16.046,96.9
"29","Fletcher",243,"19:00:00",15.187,64.6
"30","Fletcher",243,"20:00:00",15.473,0
"31","Fletcher",243,"21:00:00",15.282,0
"32","Fletcher",243,"22:00:00",12.69,0
"33","Fletcher",243,"23:00:00",14.23,0
"34","Fletcher",244,"00:00:00",14.804,0
"35","Fletcher",244,"01:00:00",13.461,0
"36","Fletcher",244,"02:00:00",12.98,0
"37","Fletcher",244,"03:00:00",12.69,0
"38","Fletcher",244,"04:00:00",11.334,0
"39","Fletcher",244,"05:00:00",11.334,0
"40","Fletcher",244,"06:00:00",10.455,0
"41","Fletcher",244,"07:00:00",9.373,118.4
"42","Fletcher",244,"08:00:00",9.669,215.3
"43","Fletcher",244,"09:00:00",10.357,871.9
"44","Fletcher",244,"10:00:00",16.523,10677.8
"45","Fletcher",244,"11:00:00",21.378,57867
"46","Fletcher",244,"12:00:00",24.062,60622.6
"47","Fletcher",244,"13:00:00",18.14,5166.7
"48","Fletcher",244,"14:00:00",17.284,4650
"49","Fletcher",244,"15:00:00",21.091,6544.5
"50","Fletcher",244,"16:00:00",18.426,4994.5
"51","Fletcher",244,"17:00:00",18.996,3444.5
"52","Fletcher",244,"18:00:00",16.808,1259.4
"53","Fletcher",244,"19:00:00",14.804,387.5
"54","Fletcher",244,"20:00:00",10.944,0
"55","Fletcher",244,"21:00:00",9.669,0
"56","Fletcher",244,"22:00:00",9.176,0
"57","Fletcher",244,"23:00:00",9.571,0
"58","Fletcher",245,"00:00:00",8.779,0
"59","Fletcher",245,"01:00:00",8.282,0
"60","Fletcher",245,"02:00:00",8.182,0
"61","Fletcher",245,"03:00:00",7.481,0
"62","Fletcher",245,"04:00:00",7.381,0
"63","Fletcher",245,"05:00:00",9.373,0
"64","Fletcher",245,"06:00:00",9.373,0
"65","Fletcher",245,"07:00:00",9.275,183
"66","Fletcher",245,"08:00:00",12.497,1270.1
"67","Fletcher",245,"09:00:00",13.269,1054.9
"68","Fletcher",245,"10:00:00",18.996,4133.4
"69","Fletcher",245,"11:00:00",22.812,15844.5
"70","Fletcher",245,"12:00:00",28.456,7233.4
"71","Fletcher",245,"13:00:00",27.961,8611.2
"72","Fletcher",245,"14:00:00",28.555,39955.8
"73","Fletcher",245,"15:00:00",27.567,8266.7
"74","Fletcher",245,"16:00:00",26.292,5166.7
"75","Fletcher",245,"17:00:00",24.158,2755.6
"76","Fletcher",245,"18:00:00",22.142,1227.1
"77","Fletcher",245,"19:00:00",19.758,118.4
"78","Fletcher",245,"20:00:00",17.094,0
"79","Fletcher",245,"21:00:00",16.332,0
"80","Fletcher",245,"22:00:00",15.951,0
"81","Fletcher",245,"23:00:00",15.091,0
"82","Fletcher",246,"00:00:00",14.9,0
"83","Fletcher",246,"01:00:00",13.654,0
"84","Fletcher",246,"02:00:00",13.365,0
"85","Fletcher",246,"03:00:00",12.787,0
"86","Fletcher",246,"04:00:00",12.013,0
"87","Fletcher",246,"05:00:00",11.431,0
"88","Fletcher",246,"06:00:00",11.625,0
"89","Fletcher",246,"07:00:00",13.269,699.7
"90","Fletcher",246,"08:00:00",15.855,1550
"91","Fletcher",246,"09:00:00",17.76,3272.2
"92","Fletcher",246,"10:00:00",23.196,7233.4
"93","Fletcher",246,"11:00:00",26.585,10333.4
"94","Fletcher",246,"12:00:00",32.807,71644.9
"95","Fletcher",246,"13:00:00",30.659,55111.5
"96","Fletcher",246,"14:00:00",29.252,9644.5
"97","Fletcher",246,"15:00:00",29.652,7577.8
"98","Fletcher",246,"16:00:00",27.764,2325
"99","Fletcher",246,"17:00:00",27.567,3616.7
"100","Fletcher",246,"18:00:00",25.222,1550
"101","Fletcher",246,"19:00:00",23.196,484.4
"102","Fletcher",246,"20:00:00",21.664,0
"103","Fletcher",246,"21:00:00",19.948,0
"104","Fletcher",246,"22:00:00",20.138,0
"105","Fletcher",246,"23:00:00",18.616,0
"106","Fletcher",247,"00:00:00",17.95,0
"107","Fletcher",247,"01:00:00",16.903,0
"108","Fletcher",247,"02:00:00",15.569,0
"109","Fletcher",247,"03:00:00",14.517,0
"110","Fletcher",247,"04:00:00",13.75,0
"111","Fletcher",247,"05:00:00",13.076,0
"112","Fletcher",247,"06:00:00",12.98,0
"113","Fletcher",247,"07:00:00",13.076,204.5
"114","Fletcher",247,"08:00:00",13.654,947.2
"115","Fletcher",247,"09:00:00",13.269,1044.1
"116","Fletcher",247,"10:00:00",14.23,2497.2
"117","Fletcher",247,"11:00:00",14.804,2755.6
"118","Fletcher",247,"12:00:00",16.903,7233.4
"119","Fletcher",247,"13:00:00",18.331,5338.9
"120","Fletcher",247,"14:00:00",18.616,5166.7
"121","Fletcher",247,"15:00:00",19.187,4133.4
"122","Fletcher",247,"16:00:00",18.426,5338.9
"123","Fletcher",247,"17:00:00",19.567,2755.6
"124","Fletcher",247,"18:00:00",18.14,1980.6
"125","Fletcher",247,"19:00:00",15.951,355.2
"126","Fletcher",247,"20:00:00",13.173,0
"127","Fletcher",247,"21:00:00",11.819,0
"128","Fletcher",247,"22:00:00",10.944,0
"129","Fletcher",247,"23:00:00",10.748,0
"130","Fletcher",248,"00:00:00",9.965,0
"131","Fletcher",248,"01:00:00",10.161,0
"132","Fletcher",248,"02:00:00",10.357,0
"133","Fletcher",248,"03:00:00",10.063,0
"134","Fletcher",248,"04:00:00",9.768,0
"135","Fletcher",248,"05:00:00",9.571,0
"136","Fletcher",248,"06:00:00",10.357,0
"137","Fletcher",248,"07:00:00",11.139,376.7
"138","Fletcher",248,"08:00:00",12.207,1184
"139","Fletcher",248,"09:00:00",13.846,2497.2
"140","Fletcher",248,"10:00:00",19.853,11022.3
"141","Fletcher",248,"11:00:00",24.158,16533.4
"142","Fletcher",248,"12:00:00",28.06,49600.3
"143","Fletcher",248,"13:00:00",23.1,8266.7
"144","Fletcher",248,"14:00:00",21.664,15155.7
"145","Fletcher",248,"15:00:00",24.062,8611.2
"146","Fletcher",248,"16:00:00",23.004,5166.7
"147","Fletcher",248,"17:00:00",21.569,4477.8
"148","Fletcher",248,"18:00:00",19.472,785.8
"149","Fletcher",248,"19:00:00",17.284,409
"150","Fletcher",248,"20:00:00",14.134,0
"151","Fletcher",248,"21:00:00",12.883,0
"152","Fletcher",248,"22:00:00",12.11,0
"153","Fletcher",248,"23:00:00",11.625,0
"154","Fletcher",249,"00:00:00",10.846,0
"155","Fletcher",249,"01:00:00",10.553,0
"156","Fletcher",249,"02:00:00",10.161,0
"157","Fletcher",249,"03:00:00",11.528,0
"158","Fletcher",249,"04:00:00",11.041,0
"159","Fletcher",249,"05:00:00",10.846,0
"160","Fletcher",249,"06:00:00",10.455,0
"161","Fletcher",249,"07:00:00",9.965,118.4
"162","Fletcher",249,"08:00:00",11.916,236.8
"163","Fletcher",249,"09:00:00",15.76,3444.5
"164","Fletcher",249,"10:00:00",18.14,6200
"165","Fletcher",249,"11:00:00",26.683,68889.3
"166","Fletcher",249,"12:00:00",23.966,77156.1
"167","Fletcher",249,"13:00:00",23.869,5166.7
"168","Fletcher",249,"14:00:00",23.004,4650
"169","Fletcher",249,"15:00:00",23.388,5511.1
"170","Fletcher",249,"16:00:00",23.677,4822.3
"171","Fletcher",249,"17:00:00",21.664,2238.9
"172","Fletcher",249,"18:00:00",19.948,839.6
"173","Fletcher",249,"19:00:00",18.711,204.5
"174","Fletcher",249,"20:00:00",17.76,0
"175","Fletcher",249,"21:00:00",16.046,0
"176","Fletcher",249,"22:00:00",14.038,0
"177","Fletcher",249,"23:00:00",14.709,0
"178","Fletcher",250,"00:00:00",13.269,0
"179","Fletcher",250,"01:00:00",13.846,0
"180","Fletcher",250,"02:00:00",15.855,0
"181","Fletcher",250,"03:00:00",16.046,0
"182","Fletcher",250,"04:00:00",15.951,0
"183","Fletcher",250,"05:00:00",16.046,0
"184","Fletcher",250,"06:00:00",16.141,0
"185","Fletcher",250,"07:00:00",16.332,150.7
"186","Fletcher",250,"08:00:00",17.475,1248.6
"187","Fletcher",250,"09:00:00",18.806,2411.1
"188","Fletcher",250,"10:00:00",19.853,3444.5
"189","Fletcher",250,"11:00:00",26.292,49600.3
"190","Fletcher",250,"12:00:00",24.545,42711.4
"191","Fletcher",250,"13:00:00",23.773,4994.5
"192","Fletcher",250,"14:00:00",27.665,44089.2
"193","Fletcher",250,"15:00:00",25.61,6200
"194","Fletcher",250,"16:00:00",23.292,3272.2
"195","Fletcher",250,"17:00:00",22.238,1550
"196","Fletcher",250,"18:00:00",21.473,1151.7
"197","Fletcher",250,"19:00:00",19.282,247.6
"198","Fletcher",250,"20:00:00",16.808,0
"199","Fletcher",250,"21:00:00",15.378,0
"200","Fletcher",250,"22:00:00",13.942,0
"201","Fletcher",250,"23:00:00",13.269,0
"202","Fletcher",251,"00:00:00",12.787,0
"203","Fletcher",251,"01:00:00",12.207,0
"204","Fletcher",251,"02:00:00",11.819,0
"205","Fletcher",251,"03:00:00",11.334,0
"206","Fletcher",251,"04:00:00",11.139,0
"207","Fletcher",251,"05:00:00",11.139,0
"208","Fletcher",251,"06:00:00",10.846,0
"209","Fletcher",251,"07:00:00",10.651,193.8
"210","Fletcher",251,"08:00:00",16.237,1205.6
"211","Fletcher",251,"09:00:00",17.665,2927.8
"212","Fletcher",251,"10:00:00",23.677,11022.3
"213","Fletcher",251,"11:00:00",29.152,63378.2
"214","Fletcher",251,"12:00:00",33.118,66133.8
"215","Fletcher",251,"13:00:00",28.159,8266.7
"216","Fletcher",251,"14:00:00",29.652,49600.3
"217","Fletcher",251,"15:00:00",27.567,8611.2
"218","Fletcher",251,"16:00:00",25.805,5166.7
"219","Fletcher",251,"17:00:00",23.869,2583.4
"220","Fletcher",251,"18:00:00",21.855,1151.7
"221","Fletcher",251,"19:00:00",19.092,226
"222","Fletcher",251,"20:00:00",15.091,0
"223","Fletcher",251,"21:00:00",14.134,0
"224","Fletcher",251,"22:00:00",13.365,0
"225","Fletcher",251,"23:00:00",12.594,0
"226","Fletcher",252,"00:00:00",12.013,0
"227","Fletcher",252,"01:00:00",11.916,0
"228","Fletcher",252,"02:00:00",11.819,0
"229","Fletcher",252,"03:00:00",11.431,0
"230","Fletcher",252,"04:00:00",11.139,0
"231","Fletcher",252,"05:00:00",10.944,0
"232","Fletcher",252,"06:00:00",10.553,0
"233","Fletcher",252,"07:00:00",10.846,376.7
"234","Fletcher",252,"08:00:00",14.134,1011.8
"235","Fletcher",252,"09:00:00",16.999,1550
"236","Fletcher",252,"10:00:00",23.196,9644.5
"237","Fletcher",252,"11:00:00",27.862,44089.2
"238","Fletcher",252,"12:00:00",31.676,39955.8
"239","Fletcher",252,"13:00:00",28.953,9300.1
"240","Fletcher",252,"14:00:00",28.655,33066.9
"241","Fletcher",252,"15:00:00",28.06,7577.8
"242","Fletcher",252,"16:00:00",26.39,5338.9
"243","Fletcher",252,"17:00:00",24.448,2755.6
"244","Fletcher",252,"18:00:00",22.333,1173.3
"245","Fletcher",252,"19:00:00",20.043,247.6
"246","Fletcher",252,"20:00:00",16.713,0
"247","Fletcher",252,"21:00:00",15.569,0
"248","Fletcher",252,"22:00:00",15.378,0
"249","Fletcher",252,"23:00:00",15.187,0
"250","Fletcher",253,"00:00:00",13.846,0
"251","Fletcher",253,"01:00:00",13.076,0
"252","Fletcher",253,"02:00:00",13.173,0
"253","Fletcher",253,"03:00:00",12.883,0
"254","Fletcher",253,"04:00:00",12.497,0
"255","Fletcher",253,"05:00:00",12.207,0
"256","Fletcher",253,"06:00:00",11.819,0
"257","Fletcher",253,"07:00:00",11.916,193.8
"258","Fletcher",253,"08:00:00",14.421,538.2
"259","Fletcher",253,"09:00:00",16.808,753.5
"260","Fletcher",253,"10:00:00",24.351,9644.5
"261","Fletcher",253,"11:00:00",30.457,44089.2
"262","Fletcher",253,"12:00:00",32.704,9300.1
"263","Fletcher",253,"13:00:00",30.659,8611.2
"264","Fletcher",253,"14:00:00",30.558,24800.2
"265","Fletcher",253,"15:00:00",29.252,8611.2
"266","Fletcher",253,"16:00:00",27.37,6200
"267","Fletcher",253,"17:00:00",25.708,2497.2
"268","Fletcher",253,"18:00:00",23.581,1722.2
"269","Fletcher",253,"19:00:00",21.569,462.9
"270","Fletcher",253,"20:00:00",18.616,0
"271","Fletcher",253,"21:00:00",16.903,0
"272","Fletcher",253,"22:00:00",15.378,0
"273","Fletcher",253,"23:00:00",13.558,0
"274","Fletcher",254,"00:00:00",12.787,0
"275","Fletcher",254,"01:00:00",12.497,0
"276","Fletcher",254,"02:00:00",12.304,0
"277","Fletcher",254,"03:00:00",12.11,0
"278","Fletcher",254,"04:00:00",11.819,0
"279","Fletcher",254,"05:00:00",11.916,0
"280","Fletcher",254,"06:00:00",12.304,0
"281","Fletcher",254,"07:00:00",13.942,236.8
"282","Fletcher",254,"08:00:00",16.237,1141
"283","Fletcher",254,"09:00:00",17.855,1259.4
"284","Fletcher",254,"10:00:00",24.738,10677.8
"285","Fletcher",254,"11:00:00",28.357,18600.1
"286","Fletcher",254,"12:00:00",29.652,22044.6
"287","Fletcher",254,"13:00:00",28.555,9644.5
"288","Fletcher",254,"14:00:00",27.173,6200
"289","Fletcher",254,"15:00:00",24.545,3444.5
"290","Fletcher",254,"16:00:00",23.677,2411.1
"291","Fletcher",254,"17:00:00",22.812,1808.3
"292","Fletcher",254,"18:00:00",21.855,936.5
"293","Fletcher",254,"19:00:00",20.519,333.7
"294","Fletcher",254,"20:00:00",19.187,0
"295","Fletcher",254,"21:00:00",18.331,0
"296","Fletcher",254,"22:00:00",16.999,0
"297","Fletcher",254,"23:00:00",16.237,0
"298","Fletcher",255,"00:00:00",14.9,0
"299","Fletcher",255,"01:00:00",16.046,0
"300","Fletcher",255,"02:00:00",14.23,0
"301","Fletcher",255,"03:00:00",15.855,0
"302","Fletcher",255,"04:00:00",14.325,0
"303","Fletcher",255,"05:00:00",12.883,0
"304","Fletcher",255,"06:00:00",12.497,0
"305","Fletcher",255,"07:00:00",12.497,139.9
"306","Fletcher",255,"08:00:00",14.613,322.9
"307","Fletcher",255,"09:00:00",16.999,581.3
"308","Fletcher",255,"10:00:00",25.222,11711.2
"309","Fletcher",255,"11:00:00",23.484,16533.4
"310","Fletcher",255,"12:00:00",25.319,6544.5
"311","Fletcher",255,"13:00:00",23.773,4133.4
"312","Fletcher",255,"14:00:00",26.977,14466.8
"313","Fletcher",255,"15:00:00",25.61,4994.5
"314","Fletcher",255,"16:00:00",23.677,2755.6
"315","Fletcher",255,"17:00:00",22.621,1463.9
"316","Fletcher",255,"18:00:00",22.046,1097.9
"317","Fletcher",255,"19:00:00",20.805,258.3
"318","Fletcher",255,"20:00:00",19.948,0
"319","Fletcher",255,"21:00:00",19.662,0
"320","Fletcher",255,"22:00:00",19.567,0
"321","Fletcher",255,"23:00:00",19.377,0
"322","Fletcher",256,"00:00:00",19.282,0
"323","Fletcher",256,"01:00:00",18.996,0
"324","Fletcher",256,"02:00:00",18.711,0
"325","Fletcher",256,"03:00:00",16.808,0
"326","Fletcher",256,"04:00:00",16.046,0
"327","Fletcher",256,"05:00:00",16.903,0
"328","Fletcher",256,"06:00:00",15.473,0
"329","Fletcher",256,"07:00:00",14.709,269.1
"330","Fletcher",256,"08:00:00",16.618,1001
"331","Fletcher",256,"09:00:00",19.853,2755.6
"332","Fletcher",256,"10:00:00",25.222,7577.8
"333","Fletcher",256,"11:00:00",23.196,5511.1
"334","Fletcher",256,"12:00:00",22.525,1808.3
"335","Fletcher",256,"13:00:00",19.948,678.1
"336","Fletcher",256,"14:00:00",18.806,1550
"337","Fletcher",256,"15:00:00",19.662,3100
"338","Fletcher",256,"16:00:00",20.043,1636.1
"339","Fletcher",256,"17:00:00",18.901,1367
"340","Fletcher",256,"18:00:00",18.331,236.8
"341","Fletcher",256,"19:00:00",17.57,0
"342","Fletcher",256,"20:00:00",17.284,0
"343","Fletcher",256,"21:00:00",16.999,0
"344","Fletcher",256,"22:00:00",16.523,0
"345","Fletcher",256,"23:00:00",16.713,0
"346","Fletcher",257,"00:00:00",16.618,0
"347","Fletcher",257,"01:00:00",16.523,0
"348","Fletcher",257,"02:00:00",16.713,0
"349","Fletcher",257,"03:00:00",16.999,0
"350","Fletcher",257,"04:00:00",17.094,0
"351","Fletcher",257,"05:00:00",17.189,0
"352","Fletcher",257,"06:00:00",17.284,0
"353","Fletcher",257,"07:00:00",16.427,150.7
"354","Fletcher",257,"08:00:00",16.713,667.4
"355","Fletcher",257,"09:00:00",17.665,1463.9
"356","Fletcher",257,"10:00:00",20.71,3444.5
"357","Fletcher",257,"11:00:00",20.71,7233.4
"358","Fletcher",257,"12:00:00",20.805,4650
"359","Fletcher",257,"13:00:00",21.187,3444.5
"360","Fletcher",257,"14:00:00",20.043,5338.9
"361","Fletcher",257,"15:00:00",18.616,5166.7
"362","Fletcher",257,"16:00:00",19.282,5511.1
"363","Fletcher",257,"17:00:00",16.808,2325
"364","Fletcher",257,"18:00:00",15.282,688.9
"365","Fletcher",257,"19:00:00",13.942,118.4
"366","Fletcher",257,"20:00:00",12.497,0
"367","Fletcher",257,"21:00:00",10.651,0
"368","Fletcher",257,"22:00:00",9.768,0
"369","Fletcher",257,"23:00:00",8.68,0
"370","Fletcher",258,"00:00:00",8.282,0
"371","Fletcher",258,"01:00:00",7.983,0
"372","Fletcher",258,"02:00:00",8.382,0
"373","Fletcher",258,"03:00:00",6.877,0
"374","Fletcher",258,"04:00:00",6.674,0
"375","Fletcher",258,"05:00:00",6.978,0
"376","Fletcher",258,"06:00:00",6.978,0
"377","Fletcher",258,"07:00:00",5.86,118.4
"378","Fletcher",258,"08:00:00",7.381,269.1
"379","Fletcher",258,"09:00:00",8.282,452.1
"380","Fletcher",258,"10:00:00",18.14,14466.8
"381","Fletcher",258,"11:00:00",24.545,31689.1
"382","Fletcher",258,"12:00:00",23.292,16533.4
"383","Fletcher",258,"13:00:00",20.519,6544.5
"384","Fletcher",258,"14:00:00",24.351,18600.1
"385","Fletcher",258,"15:00:00",20.996,9300.1
"386","Fletcher",258,"16:00:00",19.092,5511.1
"387","Fletcher",258,"17:00:00",16.713,2238.9
"388","Fletcher",258,"18:00:00",14.517,1033.3
"389","Fletcher",258,"19:00:00",11.625,96.9
"390","Fletcher",258,"20:00:00",10.063,0
"391","Fletcher",258,"21:00:00",10.651,0
"392","Fletcher",258,"22:00:00",10.651,0
"393","Fletcher",258,"23:00:00",11.431,0
"394","Fletcher",259,"00:00:00",10.651,0
"395","Fletcher",259,"01:00:00",11.431,0
"396","Fletcher",259,"02:00:00",11.722,0
"397","Fletcher",259,"03:00:00",11.334,0
"398","Fletcher",259,"04:00:00",11.139,0
"399","Fletcher",259,"05:00:00",10.846,0
"400","Fletcher",259,"06:00:00",10.651,0
"401","Fletcher",259,"07:00:00",10.455,258.3
"402","Fletcher",259,"08:00:00",10.357,1463.9
"403","Fletcher",259,"09:00:00",11.431,775
"404","Fletcher",259,"10:00:00",17.855,7577.8
"405","Fletcher",259,"11:00:00",22.429,14466.8
"406","Fletcher",259,"12:00:00",25.902,17222.3
"407","Fletcher",259,"13:00:00",26.781,0
"408","Fletcher",259,"14:00:00",28.953,0
"409","Fletcher",259,"15:00:00",27.764,0
"410","Fletcher",259,"16:00:00",23.869,0
"411","Fletcher",259,"17:00:00",22.812,0
"412","Fletcher",259,"18:00:00",22.333,0
"413","Fletcher",259,"19:00:00",22.142,0
"414","Fletcher",259,"20:00:00",21.951,0
"415","Fletcher",259,"21:00:00",21.855,0
"416","Fletcher",259,"22:00:00",22.046,0
"417","Fletcher",259,"23:00:00",22.142,0
"418","Fletcher",260,"00:00:00",22.046,0
"419","Fletcher",260,"01:00:00",22.046,0
